session_id,project_id,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
228,2,12,82,female,registered,17.8,EI_Q2,112,2,3,2018-11-14 18:09:39,2018-11-14 18:10:03
228,2,12,82,female,registered,17.8,EI_Q3,113,3,5,2018-11-14 18:09:39,2018-11-14 18:10:03
228,2,12,82,female,registered,17.8,EI_Q4,114,4,4,2018-11-14 18:09:39,2018-11-14 18:10:03
228,2,12,82,female,registered,17.8,EI_Q5,115,5,4,2018-11-14 18:09:39,2018-11-14 18:10:03
228,2,12,82,female,registered,17.8,EI_Q6,116,6,6,2018-11-14 18:09:39,2018-11-14 18:10:03
228,2,13,82,female,registered,17.8,SCI_Q1,117,1,2,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,13,82,female,registered,17.8,SCI_Q2,118,2,4,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,13,82,female,registered,17.8,SCI_Q3,119,3,3,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,13,82,female,registered,17.8,SCI_Q4,120,4,2,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,13,82,female,registered,17.8,SCI_Q5,121,5,3,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,13,82,female,registered,17.8,SCI_Q6,122,6,1,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,13,82,female,registered,17.8,SCI_Q7,123,7,2,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,13,82,female,registered,17.8,SCI_Q8,124,8,0,2018-11-14 18:10:03,2018-11-14 18:10:41
228,2,17,82,female,registered,17.8,debrief,134,1,1,2018-11-14 18:10:41,2018-11-14 18:11:04
229,2,15,83,female,registered,22.4,consent,132,1,1,2018-11-14 18:12:47,2018-11-14 18:12:57
229,2,16,83,female,registered,22.4,initials,133,1,MM,2018-11-14 18:13:03,2018-11-14 18:13:10
229,2,18,83,female,registered,22.4,age,136,1,22,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,18,83,female,registered,22.4,gender,137,2,2,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,18,83,female,registered,22.4,fb_use,138,3,1,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,18,83,female,registered,22.4,insta_use,139,4,1,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,18,83,female,registered,22.4,twitter_use,140,5,1,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,18,83,female,registered,22.4,combined_use,141,6,4,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,18,83,female,registered,22.4,sleep_condition,142,7,N/A,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,18,83,female,registered,22.4,sleep_treatment,143,8,N/A,2018-11-14 18:13:11,2018-11-14 18:13:44
229,2,14,83,female,registered,22.4,SM2_Q1,125,1,5,2018-11-14 18:13:44,2018-11-14 18:14:12
229,2,14,83,female,registered,22.4,SM2_Q2,126,2,5,2018-11-14 18:13:44,2018-11-14 18:14:12
229,2,14,83,female,registered,22.4,SM2_Q3,127,3,5,2018-11-14 18:13:44,2018-11-14 18:14:12
229,2,14,83,female,registered,22.4,SM2_Q4,128,4,2,2018-11-14 18:13:44,2018-11-14 18:14:12
229,2,14,83,female,registered,22.4,SM2_Q5,129,5,1,2018-11-14 18:13:44,2018-11-14 18:14:12
229,2,14,83,female,registered,22.4,SM2_Q6,130,6,0,2018-11-14 18:13:44,2018-11-14 18:14:12
229,2,14,83,female,registered,22.4,SM2_Q7,131,7,0,2018-11-14 18:13:44,2018-11-14 18:14:12
229,2,10,83,female,registered,22.4,PA_Q4,86,1,4,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q6,88,2,2,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q2,84,3,2,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q5,87,4,2,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q10,92,5,1,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q8,90,6,4,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q13,95,7,3,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q7,89,8,1,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q1,83,9,1,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q11,93,10,5,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q3,85,11,4,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q9,91,12,1,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,10,83,female,registered,22.4,PA_Q12,94,13,1,2018-11-14 18:14:13,2018-11-14 18:14:52
229,2,7,83,female,registered,22.4,SC_Q1,60,1,2,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q2,61,2,5,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q3,62,3,4,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q4,63,4,4,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q5,64,5,2,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q6,65,6,4,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q7,66,7,4,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q8,67,8,4,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,7,83,female,registered,22.4,SC_Q9,68,9,4,2018-11-14 18:14:53,2018-11-14 18:16:02
229,2,11,83,female,registered,22.4,R_Q1,96,1,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q2,97,2,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q3,98,3,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q4,99,4,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q5,100,5,3,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q6,101,6,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q7,102,7,5,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q8,103,8,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q9,104,9,3,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q10,105,10,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q11,106,11,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q12,107,12,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q13,108,13,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q14,109,14,4,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,11,83,female,registered,22.4,R_Q15,110,15,3,2018-11-14 18:16:02,2018-11-14 18:17:03
229,2,12,83,female,registered,22.4,EI_Q1,111,1,4,2018-11-14 18:17:04,2018-11-14 18:17:36
229,2,12,83,female,registered,22.4,EI_Q2,112,2,3,2018-11-14 18:17:04,2018-11-14 18:17:36
229,2,12,83,female,registered,22.4,EI_Q3,113,3,4,2018-11-14 18:17:04,2018-11-14 18:17:36
229,2,12,83,female,registered,22.4,EI_Q4,114,4,2,2018-11-14 18:17:04,2018-11-14 18:17:36
229,2,12,83,female,registered,22.4,EI_Q5,115,5,2,2018-11-14 18:17:04,2018-11-14 18:17:36
229,2,12,83,female,registered,22.4,EI_Q6,116,6,4,2018-11-14 18:17:04,2018-11-14 18:17:36
229,2,13,83,female,registered,22.4,SCI_Q1,117,1,2,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,13,83,female,registered,22.4,SCI_Q2,118,2,1,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,13,83,female,registered,22.4,SCI_Q3,119,3,0,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,13,83,female,registered,22.4,SCI_Q4,120,4,2,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,13,83,female,registered,22.4,SCI_Q5,121,5,2,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,13,83,female,registered,22.4,SCI_Q6,122,6,2,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,13,83,female,registered,22.4,SCI_Q7,123,7,2,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,13,83,female,registered,22.4,SCI_Q8,124,8,0,2018-11-14 18:17:36,2018-11-14 18:18:05
229,2,17,83,female,registered,22.4,debrief,134,1,1,2018-11-14 18:18:06,2018-11-14 18:18:17
230,2,15,84,female,registered,26.2,consent,132,1,1,2018-11-14 18:22:56,2018-11-14 18:25:10
230,2,16,84,female,registered,26.2,initials,133,1,dingxiaoyu,2018-11-14 18:25:10,2018-11-14 18:26:24
230,2,18,84,female,registered,26.2,age,136,1,26,2018-11-14 18:26:24,2018-11-14 18:27:09
230,2,18,84,female,registered,26.2,gender,137,2,2,2018-11-14 18:26:24,2018-11-14 18:27:09
230,2,18,84,female,registered,26.2,fb_use,138,3,1,2018-11-14 18:26:24,2018-11-14 18:27:09
230,2,18,84,female,registered,26.2,insta_use,139,4,1,2018-11-14 18:26:24,2018-11-14 18:27:09
230,2,18,84,female,registered,26.2,twitter_use,140,5,2,2018-11-14 18:26:24,2018-11-14 18:27:09
230,2,18,84,female,registered,26.2,combined_use,141,6,2,2018-11-14 18:26:24,2018-11-14 18:27:09
230,2,18,84,female,registered,26.2,sleep_condition,142,7,n/a,2018-11-14 18:26:24,2018-11-14 18:27:09
230,2,18,84,female,registered,26.2,sleep_treatment,143,8,yes,2018-11-14 18:26:24,2018-11-14 18:27:09
231,2,15,87,female,registered,19.4,consent,132,1,1,2018-11-14 22:17:02,2018-11-14 22:17:40
231,2,16,87,female,registered,19.4,initials,133,1,PS,2018-11-14 22:17:40,2018-11-14 22:17:59
231,2,18,87,female,registered,19.4,age,136,1,19,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,18,87,female,registered,19.4,gender,137,2,2,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,18,87,female,registered,19.4,fb_use,138,3,1,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,18,87,female,registered,19.4,insta_use,139,4,1,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,18,87,female,registered,19.4,twitter_use,140,5,1,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,18,87,female,registered,19.4,combined_use,141,6,4,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,18,87,female,registered,19.4,sleep_condition,142,7,N/A,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,18,87,female,registered,19.4,sleep_treatment,143,8,N/A,2018-11-14 22:17:59,2018-11-14 22:18:48
231,2,14,87,female,registered,19.4,SM2_Q1,125,1,5,2018-11-14 22:18:49,2018-11-14 22:19:40
231,2,14,87,female,registered,19.4,SM2_Q2,126,2,5,2018-11-14 22:18:49,2018-11-14 22:19:40
231,2,14,87,female,registered,19.4,SM2_Q3,127,3,5,2018-11-14 22:18:49,2018-11-14 22:19:40
231,2,14,87,female,registered,19.4,SM2_Q4,128,4,2,2018-11-14 22:18:49,2018-11-14 22:19:40
231,2,14,87,female,registered,19.4,SM2_Q5,129,5,0,2018-11-14 22:18:49,2018-11-14 22:19:40
231,2,14,87,female,registered,19.4,SM2_Q6,130,6,5,2018-11-14 22:18:49,2018-11-14 22:19:40
231,2,14,87,female,registered,19.4,SM2_Q7,131,7,2,2018-11-14 22:18:49,2018-11-14 22:19:40
231,2,10,87,female,registered,19.4,PA_Q5,87,1,4,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q11,93,2,4,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q2,84,3,3,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q12,94,4,4,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q8,90,5,5,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q3,85,6,5,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q7,89,7,3,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q4,86,8,5,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q9,91,9,3,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q10,92,10,4,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q1,83,11,1,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q13,95,12,4,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,10,87,female,registered,19.4,PA_Q6,88,13,4,2018-11-14 22:19:40,2018-11-14 22:20:45
231,2,7,87,female,registered,19.4,SC_Q1,60,1,3,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q2,61,2,4,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q3,62,3,4,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q4,63,4,4,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q5,64,5,2,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q6,65,6,2,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q7,66,7,4,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q8,67,8,4,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,7,87,female,registered,19.4,SC_Q9,68,9,3,2018-11-14 22:20:45,2018-11-14 22:22:50
231,2,11,87,female,registered,19.4,R_Q1,96,1,5,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q2,97,2,5,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q3,98,3,5,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q4,99,4,3,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q5,100,5,3,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q6,101,6,5,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q7,102,7,5,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q8,103,8,3,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q9,104,9,3,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q10,105,10,4,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q11,106,11,4,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q12,107,12,5,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q13,108,13,2,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q14,109,14,3,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,11,87,female,registered,19.4,R_Q15,110,15,3,2018-11-14 22:22:50,2018-11-14 22:24:17
231,2,12,87,female,registered,19.4,EI_Q1,111,1,4,2018-11-14 22:24:18,2018-11-14 22:25:01
231,2,12,87,female,registered,19.4,EI_Q2,112,2,3,2018-11-14 22:24:18,2018-11-14 22:25:01
231,2,12,87,female,registered,19.4,EI_Q3,113,3,5,2018-11-14 22:24:18,2018-11-14 22:25:01
231,2,12,87,female,registered,19.4,EI_Q4,114,4,5,2018-11-14 22:24:18,2018-11-14 22:25:01
231,2,12,87,female,registered,19.4,EI_Q5,115,5,3,2018-11-14 22:24:18,2018-11-14 22:25:01
231,2,12,87,female,registered,19.4,EI_Q6,116,6,2,2018-11-14 22:24:18,2018-11-14 22:25:01
231,2,13,87,female,registered,19.4,SCI_Q1,117,1,2,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,13,87,female,registered,19.4,SCI_Q2,118,2,1,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,13,87,female,registered,19.4,SCI_Q3,119,3,1,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,13,87,female,registered,19.4,SCI_Q4,120,4,2,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,13,87,female,registered,19.4,SCI_Q5,121,5,0,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,13,87,female,registered,19.4,SCI_Q6,122,6,0,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,13,87,female,registered,19.4,SCI_Q7,123,7,0,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,13,87,female,registered,19.4,SCI_Q8,124,8,0,2018-11-14 22:25:01,2018-11-14 22:25:57
231,2,17,87,female,registered,19.4,debrief,134,1,1,2018-11-14 22:25:57,2018-11-14 22:26:31
232,2,15,90,male,registered,20.1,consent,132,1,1,2018-11-14 23:49:14,2018-11-14 23:49:27
232,2,16,90,male,registered,20.1,initials,133,1,S A ,2018-11-14 23:49:28,2018-11-14 23:50:00
232,2,18,90,male,registered,20.1,age,136,1,20,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,18,90,male,registered,20.1,gender,137,2,1,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,18,90,male,registered,20.1,fb_use,138,3,1,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,18,90,male,registered,20.1,insta_use,139,4,1,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,18,90,male,registered,20.1,twitter_use,140,5,1,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,18,90,male,registered,20.1,combined_use,141,6,2,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,18,90,male,registered,20.1,sleep_condition,142,7,N/A,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,18,90,male,registered,20.1,sleep_treatment,143,8,N/A,2018-11-14 23:50:00,2018-11-14 23:50:26
232,2,14,90,male,registered,20.1,SM2_Q1,125,1,5,2018-11-14 23:50:26,2018-11-14 23:51:13
232,2,14,90,male,registered,20.1,SM2_Q2,126,2,5,2018-11-14 23:50:26,2018-11-14 23:51:13
232,2,14,90,male,registered,20.1,SM2_Q3,127,3,0,2018-11-14 23:50:26,2018-11-14 23:51:13
232,2,14,90,male,registered,20.1,SM2_Q4,128,4,1,2018-11-14 23:50:26,2018-11-14 23:51:13
232,2,14,90,male,registered,20.1,SM2_Q5,129,5,1,2018-11-14 23:50:26,2018-11-14 23:51:13
232,2,14,90,male,registered,20.1,SM2_Q6,130,6,0,2018-11-14 23:50:26,2018-11-14 23:51:13
232,2,14,90,male,registered,20.1,SM2_Q7,131,7,0,2018-11-14 23:50:26,2018-11-14 23:51:13
232,2,10,90,male,registered,20.1,PA_Q5,87,1,2,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q7,89,2,1,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q2,84,3,1,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q1,83,4,1,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q9,91,5,1,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q10,92,6,1,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q6,88,7,1,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q13,95,8,3,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q12,94,9,2,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q3,85,10,3,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q8,90,11,3,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q4,86,12,2,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,10,90,male,registered,20.1,PA_Q11,93,13,4,2018-11-14 23:51:14,2018-11-14 23:52:03
232,2,7,90,male,registered,20.1,SC_Q1,60,1,1,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q2,61,2,1,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q3,62,3,1,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q4,63,4,1,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q5,64,5,5,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q6,65,6,3,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q7,66,7,1,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q8,67,8,1,2018-11-14 23:52:04,2018-11-14 23:53:05
232,2,7,90,male,registered,20.1,SC_Q9,68,9,2,2018-11-14 23:52:04,2018-11-14 23:53:05
233,2,15,86,female,registered,18.0,consent,132,1,1,2018-11-15 04:04:01,2018-11-15 04:04:51
233,2,16,86,female,registered,18.0,initials,133,1,AG,2018-11-15 04:04:52,2018-11-15 04:05:03
233,2,18,86,female,registered,18.0,age,136,1,17,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,18,86,female,registered,18.0,gender,137,2,2,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,18,86,female,registered,18.0,fb_use,138,3,1,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,18,86,female,registered,18.0,insta_use,139,4,1,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,18,86,female,registered,18.0,twitter_use,140,5,1,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,18,86,female,registered,18.0,combined_use,141,6,4,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,18,86,female,registered,18.0,sleep_condition,142,7,N/A,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,18,86,female,registered,18.0,sleep_treatment,143,8,N/A,2018-11-15 04:05:04,2018-11-15 04:05:56
233,2,14,86,female,registered,18.0,SM2_Q1,125,1,5,2018-11-15 04:05:56,2018-11-15 04:09:07
233,2,14,86,female,registered,18.0,SM2_Q2,126,2,5,2018-11-15 04:05:56,2018-11-15 04:09:07
233,2,14,86,female,registered,18.0,SM2_Q3,127,3,4,2018-11-15 04:05:56,2018-11-15 04:09:07
233,2,14,86,female,registered,18.0,SM2_Q4,128,4,4,2018-11-15 04:05:56,2018-11-15 04:09:07
233,2,14,86,female,registered,18.0,SM2_Q5,129,5,0,2018-11-15 04:05:56,2018-11-15 04:09:07
233,2,14,86,female,registered,18.0,SM2_Q6,130,6,1,2018-11-15 04:05:56,2018-11-15 04:09:07
233,2,14,86,female,registered,18.0,SM2_Q7,131,7,1,2018-11-15 04:05:56,2018-11-15 04:09:07
233,2,10,86,female,registered,18.0,PA_Q7,89,1,2,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q3,85,2,5,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q10,92,3,2,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q2,84,4,4,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q11,93,5,5,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q8,90,6,5,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q9,91,7,1,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q1,83,8,1,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q13,95,9,3,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q4,86,10,4,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q5,87,11,3,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q12,94,12,4,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,10,86,female,registered,18.0,PA_Q6,88,13,2,2018-11-15 04:09:08,2018-11-15 04:11:28
233,2,7,86,female,registered,18.0,SC_Q1,60,1,2,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q2,61,2,2,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q3,62,3,2,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q4,63,4,3,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q5,64,5,4,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q6,65,6,4,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q7,66,7,2,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q8,67,8,4,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,7,86,female,registered,18.0,SC_Q9,68,9,3,2018-11-15 04:11:29,2018-11-15 04:14:50
233,2,11,86,female,registered,18.0,R_Q1,96,1,3,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q2,97,2,2,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q3,98,3,2,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q4,99,4,2,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q5,100,5,1,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q6,101,6,4,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q7,102,7,4,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q8,103,8,2,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q9,104,9,1,2018-11-15 04:14:50,2018-11-15 04:17:29
233,2,11,86,female,registered,18.0,R_Q10,105,10,3,2018-11-15 04:14:50,2018-11-15 04:17:29
